Key,Half Life,Penetration,Effective Frequency,Retention Rate,Raw GRPs(A),Raw GRPs(B),Raw GRPs(C),Raw GRPs(D),Adstock(A),Adstock(B),Adstock(C),Adstock(D),Scale,Shape
5_49_7,5,49,7,87%,24.20704466,42.07106693,60.58233638,87.76671809,187,325,468,678,379.1080173,2.817608516
6_49_7,6,49,7,89%,20.40193971,35.4579166,51.05939991,73.9706691,187,325,468,678,379.1080173,2.817608516
7_49_7,7,49,7,91%,17.62967478,30.63980911,44.12132512,63.91935563,187,325,468,678,379.1080173,2.817608516
8_49_7,8,49,7,92%,15.52024392,26.97368596,38.84210778,56.27125871,187,325,468,678,379.1080173,2.817608516
9_49_7,9,49,7,93%,13.8614288,24.09071851,34.69063465,50.25694507,187,325,468,678,379.1080173,2.817608516
10_49_7,10,49,7,93%,12.52283058,21.76427775,31.34055996,45.40363174,187,325,468,678,379.1080173,2.817608516
11_49_7,11,49,7,94%,11.41991971,19.84745403,28.58033381,41.40484257,187,325,468,678,379.1080173,2.817608516
12_49_7,12,49,7,94%,10.49550353,18.24084838,26.26682166,38.053216,187,325,468,678,379.1080173,2.817608516
0.3_50_7,0.3,50,7,10%,172.9511874,299.9622156,431.477181,624.2456919,192,333,479,693,387.7967376,2.829498519
0.4_50_7,0.4,50,7,18%,158.0588745,274.1333605,394.323963,570.4937502,192,333,479,693,387.7967376,2.829498519
0.6_50_7,0.6,50,7,31%,131.5237896,228.1115726,328.1244543,474.7186781,192,333,479,693,387.7967376,2.829498519
0.8_50_7,0.8,50,7,42%,111.2739441,192.9907469,277.6053085,401.6293921,192,333,479,693,387.7967376,2.829498519
1_50_7,1,50,7,50%,96,166.5,239.5,346.5,192,333,479,693,387.7967376,2.829498519
2_50_7,2,50,7,71%,56.23549801,97.53344186,140.2958518,202.9750006,192,333,479,693,387.7967376,2.829498519
3_50_7,3,50,7,79%,39.60949901,68.69772485,98.81744805,142.9655355,192,333,479,693,387.7967376,2.829498519
